ID,Sales
8243,70.17532767440709
8244,69.54899398653606
8245,69.7211910768648
8246,70.36086371575979
8247,70.39154283698285
8248,113.38010912979391
8249,113.1735743515051
8250,113.66640796586182
8251,114.00843537599553
8252,113.64866760323847
8253,69.63969893737891
8254,69.84835742680885
8255,70.31395537230782
8256,70.25807660508076
8257,69.80424721553538
8258,69.72025852282162
8259,70.12099181082134
8260,70.32030328651523
8261,70.00407880219547
8262,113.30169401697854
8263,113.51368992976138
8264,113.84226378561394
8265,113.74205756510099
8266,113.40351824913269
8267,69.81603099281857
8268,70.13147736165544
8269,70.23355953779182
8270,69.96815805118497
8271,69.79254929961462
8272,69.98887156310077
8273,70.21272756834007
8274,70.09575101653104
8275,69.85046251314091
8276,113.46628526267689
8277,113.70736328763924
8278,113.74599723195172
8279,113.53132601512404
8280,113.43052397903105
8281,70.02195157267012
8282,70.16803642227524
8283,70.05126480375357
8284,69.87903722745402
8285,69.93686568567448
8286,70.11591131616285
8287,70.11545919045456
8288,69.94726341595249
8289,69.89712156586569
8290,113.61968958116857
8291,113.70968645900909
8292,113.60270384697193
8293,113.4860657862955
8294,113.55141825114379
9177,122.13751544113472
9178,118.1900107898776
9179,120.52452353079732
9180,119.14391724429657
9181,80.97682450356643
9182,80.49396915905952
9183,80.77952473235406
9184,80.61065016905634
9185,80.71052080999662
9186,80.65145836313043
9187,80.68638727313821
9188,80.66573068305323
9189,80.6779467732159
9190,119.65429108680576
9191,119.65856356077731
9192,119.65603686459757
9193,119.6575311261489
9194,119.6566474355803
9195,80.67360126003591
9196,80.67329219675109
9197,80.67347497352779
9198,80.67336688126403
9199,80.67343080589218
9200,80.67339300153928
9201,80.67341535863605
9202,80.67340213688412
9203,80.67340995608919
9204,119.65697411274778
9205,119.65697684744846
9206,119.65697523017523
9207,119.6569761866136
9208,119.656975620986
9209,80.67340717463799
9210,80.67340697681452
9211,80.67340709380524
9212,80.67340702461816
9213,80.67340706553468
9214,80.67340704133707
9215,80.67340705564727
9216,80.67340704718437
9217,80.67340705218925
9218,119.65697583008367
9219,119.65697583183407
9220,119.6569758307989
9221,119.65697583141109
9222,119.65697583104904
9223,80.67340705040891
9224,80.6734070502823
9225,80.67340705035717
9226,80.67340705031289
9227,80.67340705033908
9228,80.67340705032359
9229,80.67340705033276
9230,80.67340705032733
9231,80.67340705033054
9232,119.65697583118288
9233,119.656975831184
9234,119.65697583118335
9235,119.65697583118373
9236,119.6569758311835
10119,160.49622031297957
10120,156.03807611001602
10121,157.71921009428348
10122,154.02791597943343
10123,113.30224238525584
10124,113.30224238525584
10125,113.30224238525584
10126,113.30224238525584
10127,113.30224238525584
10128,113.30224238525584
10129,113.30224238525584
10130,113.30224238525584
10131,113.30224238525584
10132,154.02791597943343
10133,154.02791597943343
10134,154.02791597943343
10135,154.02791597943343
10136,154.02791597943343
10137,113.30224238525584
10138,113.30224238525584
10139,113.30224238525584
10140,113.30224238525584
10141,113.30224238525584
10142,113.30224238525584
10143,113.30224238525584
10144,113.30224238525584
10145,113.30224238525584
10146,154.02791597943343
10147,154.02791597943343
10148,154.02791597943343
10149,154.02791597943343
10150,154.02791597943343
10151,113.30224238525584
10152,113.30224238525584
10153,113.30224238525584
10154,113.30224238525584
10155,113.30224238525584
10156,113.30224238525584
10157,113.30224238525584
10158,113.30224238525584
10159,113.30224238525584
10160,154.02791597943343
10161,154.02791597943343
10162,154.02791597943343
10163,154.02791597943343
10164,154.02791597943343
10165,113.30224238525584
10166,113.30224238525584
10167,113.30224238525584
10168,113.30224238525584
10169,113.30224238525584
10170,113.30224238525584
10171,113.30224238525584
10172,113.30224238525584
10173,113.30224238525584
10174,154.02791597943343
10175,154.02791597943343
10176,154.02791597943343
10177,154.02791597943343
10178,154.02791597943343
11061,156.75009514254785
11062,154.7798928412575
11063,157.79814954560828
11064,154.958135895761
11065,112.17834838977065
11066,111.71038850297393
11067,111.00658672697031
11068,110.42593661272977
11069,110.03942132973869
11070,109.72163110603591
11071,109.46474907026348
11072,109.26838306541495
11073,109.11444300752052
11074,150.25938129161193
11075,150.16442477631466
11076,150.0900868359858
11077,150.03176080568807
11078,149.98605880834774
11079,108.68381181159563
11080,108.65574809976656
11081,108.63375468325103
11082,108.61651994767973
11083,108.60301337104137
11084,108.59242850058281
11085,108.58413347693877
11086,108.57763288533712
11087,108.5725385289758
11088,149.8349881586861
11089,149.83185948953297
11090,149.8294076320903
11091,149.8274861753183
11092,149.82598037983865
11093,108.55835838607662
11094,108.5574336094585
11095,108.55670888612106
11096,108.55614093931511
11097,108.55569585419362
11098,108.55534705257686
11099,108.55507370583436
11100,108.55485949111136
11101,108.55469161661216
11102,149.8210019987502
11103,149.82089889948807
11104,149.8208181032815
11105,149.82075478539878
11106,149.82070516482315
11107,108.55422433745963
11108,108.55419386323777
11109,108.5541699813838
11110,108.55415126579683
11111,108.55413659887877
11112,108.55412510479708
11113,108.55411609718462
11114,108.55410903815334
11115,108.55410350617439
11116,149.82054111191735
11117,149.82053771448085
11118,149.82053505199838
11119,149.8205329654802
11120,149.82053133033025
12003,152.72578561806623
12004,149.73709916474422
12005,152.9738396494717
12006,151.07462309492917
12007,101.86178848558203
12008,102.22759616958228
12009,102.02610541378486
12010,101.8832736732986
12011,101.91563720722041
12012,101.89411207470887
12013,101.87020956898907
12014,101.87138958813348
12015,101.86885637604485
12016,150.32033814259037
12017,150.3199575692874
12018,150.3195925624847
12019,150.31900839204786
12020,150.31886974864562
12021,101.86354462541154
12022,101.86345407495796
12023,101.86342145792001
12024,101.8634084973763
12025,101.86339416654408
12026,101.86338753436327
12027,101.8633848786681
12028,101.86338253746169
12029,101.86338127729452
12030,150.31864091378836
12031,150.31864051782568
12032,150.31864028634158
12033,150.31864018030004
12034,150.31864011123812
12035,101.86337989588614
12036,101.86337987541584
12037,101.86337986308656
12038,101.86337985555983
12039,101.86337985167984
12040,101.86337984944478
12041,101.86337984809124
12042,101.86337984736569
12043,101.86337984695696
12044,150.31864002020782
12045,150.31864002007342
12046,150.31864001999836
12047,150.3186400199542
12048,150.31864001992943
12049,101.86337984642068
12050,101.86337984641266
12051,101.86337984640812
12052,101.86337984640558
12053,101.86337984640411
12054,101.86337984640329
12055,101.86337984640282
12056,101.86337984640255
12057,101.8633798464024
12058,150.31864001989726
12059,150.3186400198972
12060,150.31864001989717
12061,150.31864001989717
12062,150.31864001989715
12761,93.71301638873162
12762,95.48538052955618
12763,100.72507735286779
12764,95.03613786325322
12765,71.83103420942346
12766,68.75742904118452
12767,68.4217074690932
12768,69.40691170491618
12769,68.09181585348031
12770,68.35489694215562
12771,68.05530914818291
12772,67.80845216645257
12773,67.90285172238482
12774,94.29801155308213
12775,94.26992699445154
12776,94.22076084747522
12777,94.13615618726283
12778,94.1247675399186
12779,67.42627610573439
12780,67.40074790815136
12781,67.38339160202193
12782,67.35805042339064
12783,67.34677909093828
12784,67.33275071235573
12785,67.32204795380548
12786,67.31485690708608
12787,67.3069893947267
12788,93.94800391699599
12789,93.94340012560035
12790,93.9394807669467
12791,93.93662962781752
12792,93.93400306068172
12793,67.28584817316792
12794,67.28420361771943
12795,67.28280292730653
12796,67.28172016261131
12797,67.28079762445088
12798,67.28005466312192
12799,67.2794541561923
12800,67.27895169734083
12801,67.27855023249374
12802,93.92437013852064
12803,93.9240988069721
12804,93.92387904523784
12805,93.92369753080654
12806,93.92355034335198
12807,67.2772779906728
12808,67.27717926661079
12809,67.27709898301678
12810,67.27703311134782
12811,67.27697939818792
12812,67.27693552656974
12813,67.27689961443028
12814,67.27687033283644
12815,67.2768463754804
12816,93.9229786464271
12817,93.92296266642268
12818,93.92294959745384
12819,93.92293892753386
12820,93.92293020663558
13703,230.57397544419607
13704,226.52721997688406
13705,229.96509244811637
13706,222.237085514127
13707,158.48915168265842
13708,157.98729556574315
13709,156.96287875666175
13710,156.6185741533161
13711,156.4230246900939
13712,156.25283952895492
13713,156.1726563088564
13714,156.12454794361926
13715,156.09188414627414
13716,218.4926597068423
13717,218.48191252477574
13718,218.47520015567088
13719,218.47131872766172
13720,218.4689837170617
13721,156.04896875227874
13722,156.0481306879431
13723,156.04762767950004
13724,156.04732512975883
13725,156.0471448283986
13726,156.0470367542115
13727,156.04697195200768
13728,156.04693321872
13729,156.04691001668743
13730,218.46549329689628
13731,218.46548498086625
13732,218.46548000084712
13733,218.46547701877932
13734,218.46547523373772
13735,156.04687698666262
13736,156.04687634670466
13737,156.04687596357812
13738,156.0468757341849
13739,156.04687559684098
13740,156.04687551461262
13741,156.04687546538025
13742,156.04687543590376
13743,156.04687541825575
13744,218.46547258593353
13745,218.4654725796073
13746,218.4654725758197
13747,218.46547257355195
13748,218.46547257219422
13749,156.0468753931373
13750,156.0468753926506
13751,156.0468753923592
13752,156.04687539218475
13753,156.0468753920803
13754,156.04687539201777
13755,156.04687539198034
13756,156.0468753919579
13757,156.0468753919445
13758,218.46547257018048
13759,218.46547257017568
13760,218.4654725701728
13761,218.46547257017107
13762,218.46547257017005
14645,243.42051953656366
14646,230.60945293444368
14647,228.31656918589803
14648,227.90619618202382
14649,150.48274329074127
14650,150.46959793699835
14651,150.46724522360594
14652,150.46682414248366
14653,150.46674877873042
14654,150.46673529036678
14655,150.46673287626257
14656,150.46673244419392
14657,150.46673236686365
14658,227.8167379958723
14659,227.8167379933952
14660,227.81673799295186
14661,227.8167379928725
14662,227.8167379928583
14663,150.4667323500068
14664,150.46673235000634
14665,150.46673235000625
14666,150.46673235000623
14667,150.46673235000623
14668,150.46673235000623
14669,150.46673235000623
14670,150.46673235000623
14671,150.46673235000623
14672,227.8167379928552
14673,227.8167379928552
14674,227.8167379928552
14675,227.8167379928552
14676,227.8167379928552
14677,150.46673235000623
14678,150.46673235000623
14679,150.46673235000623
14680,150.46673235000623
14681,150.46673235000623
14682,150.46673235000623
14683,150.46673235000623
14684,150.46673235000623
14685,150.46673235000623
14686,227.8167379928552
14687,227.8167379928552
14688,227.8167379928552
14689,227.8167379928552
14690,227.8167379928552
14691,150.46673235000623
14692,150.46673235000623
14693,150.46673235000623
14694,150.46673235000623
14695,150.46673235000623
14696,150.46673235000623
14697,150.46673235000623
14698,150.46673235000623
14699,150.46673235000623
14700,227.8167379928552
14701,227.8167379928552
14702,227.8167379928552
14703,227.8167379928552
14704,227.8167379928552
15587,103.61404746700399
15588,103.09962577039728
15589,102.65598954834084
15590,102.27339857517863
15591,67.83624116243537
15592,67.55169668518889
15593,67.30630610830354
15594,67.09468177524028
15595,66.91217738198725
15596,66.75478596544018
15597,66.61905192878962
15598,66.50199517239436
15599,66.40104566440135
15600,100.42119875231525
15601,100.34611955025582
15602,100.28137139951419
15603,100.22553272636016
15604,100.17737756850795
15605,66.02863692084902
15606,65.9928224736222
15607,65.96193616737276
15608,65.93529987985191
15609,65.91232879981523
15610,65.89251858723817
15611,65.87543430031211
15612,65.86070084610829
15613,65.8479947452499
15614,99.94424876751557
15615,99.934798856043
15616,99.92664927166093
15617,99.91962108670988
15618,99.91355999434117
15619,65.80112118290975
15620,65.79661336521258
15621,65.79272583242366
15622,65.78937323207461
15623,65.78648195637079
15624,65.78398852610022
15625,65.78183819691989
15626,65.77998375742011
15627,65.77838449257739
15628,99.88421702757198
15629,99.88302760594269
15630,99.88200185115525
15631,99.88111724231847
15632,99.88035435746167
15633,65.7724847093835
15634,65.77191732884397
15635,65.77142802102377
15636,65.77100604295751
15637,65.77064212993373
15638,65.77032829208419
15639,65.77005763896277
15640,65.76982422826282
15641,65.7696229353512
15642,99.87666107848818
15643,99.8765113708622
15644,99.87638226331087
15645,99.8762709212219
15646,99.87617490003144
16529,126.96020364676141
16530,126.03823387173891
16531,125.2328840397032
16532,124.52940289581849
16533,96.17835306984908
16534,95.6415830658766
16535,95.17270909163977
16536,94.76314297935771
16537,94.40538287846303
16538,94.09287584735394
16539,93.81989782591333
16540,93.58144879030229
16541,93.37316116962218
16542,120.92777184835408
16543,120.76884428085383
16544,120.63001945897825
16545,120.50875458673539
16546,120.40282850636011
16547,92.57374901289714
16548,92.4929253219168
16549,92.4223250183939
16550,92.3606549462026
16551,92.30678552051597
16552,92.25973003767487
16553,92.21862660215118
16554,92.18272233956914
16555,92.15135960662153
16556,119.86051594669556
16557,119.83658556215687
16558,119.81568213159883
16559,119.79742277565794
16560,119.7814730453756
16561,92.03098879483453
16562,92.01881883568007
16563,92.00818825447617
16564,91.99890233532898
16565,91.99079099195515
16566,91.9837056522828
16567,91.97751653711912
16568,91.97211028303947
16569,91.96738786595711
16570,119.69981478874297
16571,119.69621149125861
16572,119.69306397481888
16573,119.69031458768633
16574,119.68791297049084
16575,91.94926313241588
16576,91.94743065107254
16577,91.94582996026678
16578,91.94443174081698
16579,91.94321038212438
16580,91.94214351307446
16581,91.94121159227461
16582,91.94039755012274
16583,91.93968647615043
16584,119.67561734731663
16585,119.67507478383463
16586,119.67460084919932
16587,119.67418686254891
16588,119.67382524106368
17471,170.12197127070962
17472,169.21065432314333
17473,170.2620453832188
17474,162.9259963410417
17475,130.83259436991523
17476,128.00320841503702
17477,127.46447781183444
17478,127.79670734247436
17479,126.76949800221364
17480,127.13709020461982
17481,126.89118583105135
17482,126.77131824705921
17483,126.83163846349274
17484,163.01357798702037
17485,163.0391138439871
17486,163.0185544017018
17487,162.99757998950855
17488,163.00568167953398
17489,126.68352241944724
17490,126.68433351628775
17491,126.68276881279894
17492,126.67957593273456
17493,126.68045041762538
17494,126.67888001234128
17495,126.678710101001
17496,126.67860641409271
17497,126.67816323729828
17498,162.98603708679215
17499,162.98586989114295
17500,162.98581851861874
17501,162.9858123333507
17502,162.98575457619376
17503,126.67795687885297
17504,126.67793933488477
17505,126.67792969842937
17506,126.67792916718537
17507,126.67792195718182
17508,126.67792149048316
17509,126.67791964555744
17510,126.67791811480271
17511,126.67791800836551
17512,162.9857179295148
17513,162.98571776036724
17514,162.98571756112162
17515,162.98571733844267
17516,162.9857173126486
17517,126.67791641194188
17518,126.67791637723441
17519,126.67791635448447
17520,126.6779163238005
17521,126.67791631827822
17522,126.67791630583504
17523,126.67791629990678
17524,126.67791629709983
17525,126.67791629301706
17526,162.98571708813748
17527,162.9857170866445
17528,162.98571708572317
17529,162.98571708534843
17530,162.98571708481688
18413,265.45211559736566
18414,258.39798688636927
18415,261.8166481722802
18416,247.66671761997168
18417,180.08345946590828
18418,182.5174422634676
18419,182.13155037410132
18420,183.62188867378867
18421,181.9981607306211
18422,181.48509136269016
18423,181.52080726876972
18424,181.38166802415307
18425,181.6045735677266
18426,261.6735921246794
18427,261.6711759715479
18428,261.6806464155527
18429,261.6485869971526
18430,261.63296773768286
18431,181.65684653562548
18432,181.6569928145105
18433,181.66179601384044
18434,181.66431719653744
18435,181.66432261651377
18436,181.66408058810666
18437,181.6633378162336
18438,181.66294158871162
18439,181.66294382295587
18440,261.63919685248624
18441,261.6393142403085
18442,261.6393753205634
18443,261.6393736497514
18444,261.6393587936085
18445,181.663154932354
18446,181.6631456644345
18447,181.66314625621197
18448,181.66314918542625
18449,181.66315221357485
18450,181.6631535991341
18451,181.6631534370108
18452,181.6631528904951
18453,181.6631524019461
18454,261.6393372642024
18455,261.6393373029915
18456,261.6393374015487
18457,261.6393374802131
18458,261.6393375096833
18459,181.6631524349762
18460,181.66315241760663
18461,181.66315240499443
18462,181.66315240083176
18463,181.66315240260175
18464,181.6631524056121
18465,181.66315240762228
18466,181.66315240819253
18467,181.66315240784039
18468,261.6393374735034
18469,261.6393374731853
18470,261.6393374731106
18471,261.6393374731784
18472,261.6393374732656
19355,142.21527584012176
19356,152.65555222876435
19357,165.0532594711624
19358,154.457313313903
19359,123.7731513983731
19360,117.73114586579982
19361,116.05574433146596
19362,117.71515611963771
19363,115.71612708543124
19364,117.97721025190707
19365,118.04675425608085
19366,117.7911559433924
19367,117.95868464946824
19368,158.41790448146912
19369,158.50987171258026
19370,158.59053720171272
19371,158.66672686220772
19372,158.84547144133404
19373,117.62096001852534
19374,117.57615742982105
19375,117.52612540541551
19376,117.49408223618417
19377,117.5303554503817
19378,117.55242302951665
19379,117.56930102158638
19380,117.56839124504177
19381,117.55191680521902
19382,158.70027848697663
19383,158.69733618810272
19384,158.70181592243856
19385,158.70821199958982
19386,158.7103551647173
19387,117.55300498269062
19388,117.55028052656863
19389,117.5482418310924
19390,117.54812572029753
19391,117.54903038327681
19392,117.55018064924715
19393,117.55063978003612
19394,117.55036636212535
19395,117.5498573579101
19396,158.7061659685828
19397,158.7061552963551
19398,158.70636705420665
19399,158.70657443273944
19400,158.70665239113043
19401,117.54991269060889
19402,117.54980784065806
19403,117.54974442892413
19404,117.54974703758106
19405,117.54979094791634
19406,117.5498307444589
19407,117.54984228534889
19408,117.5498287187037
19409,117.54980801703158
19410,158.70647466063582
19411,158.7064764909584
19412,158.70648535683222
19413,158.70649285806326
19414,158.70649452525083
20297,135.06478984803348
20298,137.84031363409315
20299,138.8540120463962
20300,132.7678730917585
20301,83.84648244572267
20302,84.17496974993158
20303,84.119070784891
20304,85.05294732380328
20305,85.07448261530578
20306,84.91421048532679
20307,84.87786739045323
20308,84.73888729234487
20309,84.72479203811791
20310,134.3140388730935
20311,134.33041474104132
20312,134.3507061840193
20313,134.352821451779
20314,134.34351673128103
20315,84.79126135306747
20316,84.78837971417646
